step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
97,'C1055224400','3','F','28007','M1198415165','28007','es_wellnessandbeauty',28.16,0
97,'C1679033854','2','F','28007','M1198415165','28007','es_wellnessandbeauty',82.78,0
97,'C1480640363','2','M','28007','M1198415165','28007','es_wellnessandbeauty',75.24,0
97,'C142595093','1','F','28007','M1198415165','28007','es_wellnessandbeauty',129.81,0
97,'C124539163','2','F','28007','M1198415165','28007','es_wellnessandbeauty',75.8,0
97,'C196786098','3','M','28007','M1198415165','28007','es_wellnessandbeauty',116.86,0
98,'C1620825260','3','F','28007','M1198415165','28007','es_wellnessandbeauty',30.39,0
98,'C844005460','3','M','28007','M1198415165','28007','es_wellnessandbeauty',1.51,0
98,'C710270523','5','F','28007','M1198415165','28007','es_wellnessandbeauty',57.85,0
98,'C1813823560','3','F','28007','M1198415165','28007','es_wellnessandbeauty',3.72,0
98,'C599293124','4','F','28007','M1198415165','28007','es_wellnessandbeauty',13.13,0
98,'C132520837','2','F','28007','M1198415165','28007','es_wellnessandbeauty',59.56,0
98,'C2033860682','3','F','28007','M1198415165','28007','es_wellnessandbeauty',103.8,0
99,'C15485686','6','F','28007','M1198415165','28007','es_wellnessandbeauty',88.57,0
99,'C1165343027','4','M','28007','M1198415165','28007','es_wellnessandbeauty',66.52,0
99,'C2022102158','6','F','28007','M1198415165','28007','es_wellnessandbeauty',111.75,0
100,'C274747841','2','F','28007','M1198415165','28007','es_wellnessandbeauty',61.99,0
100,'C764950264','4','F','28007','M1198415165','28007','es_wellnessandbeauty',172.22,0
100,'C306641104','3','F','28007','M1198415165','28007','es_wellnessandbeauty',61.67,0
100,'C810336569','4','F','28007','M1198415165','28007','es_wellnessandbeauty',88.42,0
101,'C1129111658','5','F','28007','M1198415165','28007','es_wellnessandbeauty',9.03,0
101,'C483912131','2','F','28007','M1198415165','28007','es_wellnessandbeauty',40.2,0
101,'C647931416','3','F','28007','M1198415165','28007','es_wellnessandbeauty',21.54,0
101,'C971766834','2','F','28007','M1198415165','28007','es_wellnessandbeauty',15.7,0
101,'C1038215695','4','M','28007','M1198415165','28007','es_wellnessandbeauty',47.23,0
101,'C719598710','5','F','28007','M1198415165','28007','es_wellnessandbeauty',17.08,0
101,'C1809945143','3','F','28007','M1198415165','28007','es_wellnessandbeauty',123.89,0
101,'C16723337','4','M','28007','M1198415165','28007','es_wellnessandbeauty',134.96,0
102,'C217572786','3','M','28007','M1198415165','28007','es_wellnessandbeauty',15.59,0
102,'C1619197936','3','M','28007','M1198415165','28007','es_wellnessandbeauty',15.75,0
102,'C301422123','3','M','28007','M1198415165','28007','es_wellnessandbeauty',59.9,0
102,'C1982277917','4','F','28007','M1198415165','28007','es_wellnessandbeauty',97.41,0
102,'C1289834917','2','F','28007','M1198415165','28007','es_wellnessandbeauty',58.23,0
102,'C465897830','4','M','28007','M1198415165','28007','es_wellnessandbeauty',17.63,0
102,'C1990714179','3','M','28007','M1198415165','28007','es_wellnessandbeauty',93.4,0
103,'C1555517201','6','F','28007','M1198415165','28007','es_wellnessandbeauty',97.41,0
103,'C430016376','3','F','28007','M1198415165','28007','es_wellnessandbeauty',39.64,0
103,'C1304555023','2','F','28007','M1198415165','28007','es_wellnessandbeauty',9.16,0
103,'C2108669396','5','M','28007','M1198415165','28007','es_wellnessandbeauty',123.68,0
103,'C915739806','4','M','28007','M1198415165','28007','es_wellnessandbeauty',29.24,0
103,'C2113737065','2','F','28007','M1198415165','28007','es_wellnessandbeauty',147.34,0
104,'C465037281','4','F','28007','M1198415165','28007','es_wellnessandbeauty',9.1,0
104,'C983636862','3','M','28007','M1198415165','28007','es_wellnessandbeauty',112.05,0
104,'C1028995887','2','F','28007','M1198415165','28007','es_wellnessandbeauty',13.27,0
104,'C1721990514','5','M','28007','M1198415165','28007','es_wellnessandbeauty',18.91,0
104,'C632538178','3','M','28007','M1198415165','28007','es_wellnessandbeauty',69.37,0
105,'C591563666','4','M','28007','M1198415165','28007','es_wellnessandbeauty',83.51,0
105,'C858160484','0','M','28007','M1198415165','28007','es_wellnessandbeauty',2.14,0
105,'C1836308269','1','M','28007','M1198415165','28007','es_wellnessandbeauty',48.13,0
105,'C1088853847','2','F','28007','M1198415165','28007','es_wellnessandbeauty',109.23,0
105,'C1763371495','2','F','28007','M1198415165','28007','es_wellnessandbeauty',102.47,0
105,'C1731138845','2','F','28007','M1198415165','28007','es_wellnessandbeauty',73.62,0
105,'C1817318774','2','F','28007','M1198415165','28007','es_wellnessandbeauty',114.35,0
105,'C1799589925','5','M','28007','M1198415165','28007','es_wellnessandbeauty',34.5,0
105,'C972314568','3','F','28007','M1198415165','28007','es_wellnessandbeauty',10.97,0
105,'C1622016247','4','F','28007','M1198415165','28007','es_wellnessandbeauty',76.53,0
105,'C844005460','3','M','28007','M1198415165','28007','es_wellnessandbeauty',102.83,0
105,'C27106217','2','M','28007','M1198415165','28007','es_wellnessandbeauty',16.96,0
106,'C792820521','1','M','28007','M1198415165','28007','es_wellnessandbeauty',181.92,0
106,'C752612398','1','F','28007','M1198415165','28007','es_wellnessandbeauty',95.89,0
106,'C1754160937','4','F','28007','M1198415165','28007','es_wellnessandbeauty',118.77,0
106,'C769941724','5','F','28007','M1198415165','28007','es_wellnessandbeauty',55.18,0
106,'C514238360','4','M','28007','M1198415165','28007','es_wellnessandbeauty',16.68,0
106,'C345996643','2','M','28007','M1198415165','28007','es_wellnessandbeauty',31.15,0
107,'C1944878458','6','F','28007','M1198415165','28007','es_wellnessandbeauty',112.38,0
107,'C211657450','1','F','28007','M1198415165','28007','es_wellnessandbeauty',85.51,0
107,'C169775918','5','F','28007','M1198415165','28007','es_wellnessandbeauty',133.19,0
107,'C1523732855','2','F','28007','M1198415165','28007','es_wellnessandbeauty',3.12,0
107,'C1705927875','3','M','28007','M1198415165','28007','es_wellnessandbeauty',1.63,0
107,'C1965185304','5','F','28007','M1198415165','28007','es_wellnessandbeauty',64.5,0
107,'C1461183743','2','F','28007','M1198415165','28007','es_wellnessandbeauty',47.94,0
107,'C1242686524','2','M','28007','M1198415165','28007','es_wellnessandbeauty',101.99,0
108,'C626467543','4','F','28007','M1198415165','28007','es_wellnessandbeauty',49.69,0
108,'C199664659','2','M','28007','M1198415165','28007','es_wellnessandbeauty',53.1,0
108,'C1361248894','2','F','28007','M1198415165','28007','es_wellnessandbeauty',13.35,0
108,'C371517012','2','M','28007','M1198415165','28007','es_wellnessandbeauty',9.44,0
108,'C100045114','4','M','28007','M1198415165','28007','es_wellnessandbeauty',137.28,0
108,'C469822988','2','F','28007','M1198415165','28007','es_wellnessandbeauty',24.7,0
108,'C1775611696','1','F','28007','M1198415165','28007','es_wellnessandbeauty',138.38,0
108,'C1028995887','2','F','28007','M1198415165','28007','es_wellnessandbeauty',130.0,0
108,'C5191822','1','F','28007','M1198415165','28007','es_wellnessandbeauty',40.48,0
109,'C616528518','4','F','28007','M1198415165','28007','es_wellnessandbeauty',0.72,0
109,'C626467543','4','F','28007','M1198415165','28007','es_wellnessandbeauty',114.4,0
109,'C1971497679','4','M','28007','M1198415165','28007','es_wellnessandbeauty',112.34,0
109,'C2009344338','2','F','28007','M1198415165','28007','es_wellnessandbeauty',12.85,0
109,'C521087514','4','F','28007','M1198415165','28007','es_wellnessandbeauty',13.49,0
110,'C2080088206','5','F','28007','M1198415165','28007','es_wellnessandbeauty',7.47,0
110,'C1173530601','2','M','28007','M1198415165','28007','es_wellnessandbeauty',76.28,0
110,'C630302845','3','F','28007','M1198415165','28007','es_wellnessandbeauty',0.58,0
110,'C880450043','5','F','28007','M1198415165','28007','es_wellnessandbeauty',9.15,0
110,'C1791347994','3','M','28007','M1198415165','28007','es_wellnessandbeauty',93.7,0
110,'C1155259690','2','F','28007','M1198415165','28007','es_wellnessandbeauty',75.14,0
110,'C579037870','6','M','28007','M1198415165','28007','es_wellnessandbeauty',25.93,0
111,'C2096367617','2','M','28007','M1198415165','28007','es_wellnessandbeauty',31.99,0
111,'C465037281','4','F','28007','M1198415165','28007','es_wellnessandbeauty',10.7,0
111,'C150891114','2','F','28007','M1198415165','28007','es_wellnessandbeauty',92.73,0
111,'C103240070','2','F','28007','M1198415165','28007','es_wellnessandbeauty',31.71,0
111,'C1990714179','3','M','28007','M1198415165','28007','es_wellnessandbeauty',32.55,0
111,'C2095815783','2','F','28007','M1198415165','28007','es_wellnessandbeauty',57.23,0
111,'C1065812935','6','F','28007','M1198415165','28007','es_wellnessandbeauty',81.9,0
112,'C309177915','3','M','28007','M1198415165','28007','es_wellnessandbeauty',50.7,0
112,'C1832119955','4','F','28007','M1198415165','28007','es_wellnessandbeauty',28.29,0
113,'C947315968','2','F','28007','M1198415165','28007','es_wellnessandbeauty',87.03,0
113,'C941369654','2','M','28007','M1198415165','28007','es_wellnessandbeauty',71.95,0
114,'C744066701','2','F','28007','M1198415165','28007','es_wellnessandbeauty',94.49,0
114,'C153962249','3','F','28007','M1198415165','28007','es_wellnessandbeauty',27.41,0
114,'C738091100','2','F','28007','M1198415165','28007','es_wellnessandbeauty',62.31,0
115,'C1132392725','2','F','28007','M1198415165','28007','es_wellnessandbeauty',60.73,0
115,'C1624198560','3','F','28007','M1198415165','28007','es_wellnessandbeauty',25.32,0
115,'C1325422547','2','F','28007','M1198415165','28007','es_wellnessandbeauty',40.29,0
116,'C609359335','2','F','28007','M1198415165','28007','es_wellnessandbeauty',225.66,0
116,'C637279747','4','F','28007','M1198415165','28007','es_wellnessandbeauty',53.49,0
116,'C1490935984','4','F','28007','M1198415165','28007','es_wellnessandbeauty',66.96,0
117,'C1048694975','4','M','28007','M1198415165','28007','es_wellnessandbeauty',21.31,0
117,'C2059060401','2','M','28007','M1198415165','28007','es_wellnessandbeauty',10.27,0
117,'C897612698','4','M','28007','M1198415165','28007','es_wellnessandbeauty',115.03,0
117,'C630302845','3','F','28007','M1198415165','28007','es_wellnessandbeauty',46.39,0
118,'C1057259459','3','F','28007','M1198415165','28007','es_wellnessandbeauty',49.46,0
118,'C2060778761','5','F','28007','M1198415165','28007','es_wellnessandbeauty',34.38,0
118,'C85192293','2','M','28007','M1198415165','28007','es_wellnessandbeauty',12.61,0
118,'C90150703','2','F','28007','M1198415165','28007','es_wellnessandbeauty',28.66,0
118,'C1477378413','3','M','28007','M1198415165','28007','es_wellnessandbeauty',87.63,0
118,'C1705927875','3','M','28007','M1198415165','28007','es_wellnessandbeauty',92.44,0
119,'C381007057','1','F','28007','M1198415165','28007','es_wellnessandbeauty',42.55,0
119,'C1535009453','4','F','28007','M1198415165','28007','es_wellnessandbeauty',51.22,0
119,'C1124718683','0','M','28007','M1198415165','28007','es_wellnessandbeauty',31.67,0
119,'C475928775','4','F','28007','M1198415165','28007','es_wellnessandbeauty',9.53,0
120,'C954359387','4','M','28007','M1198415165','28007','es_wellnessandbeauty',35.42,0
120,'C1857140958','4','M','28007','M1198415165','28007','es_wellnessandbeauty',7.19,0
121,'C1369559766','3','M','28007','M1198415165','28007','es_wellnessandbeauty',25.65,0
121,'C719449879','6','F','28007','M1198415165','28007','es_wellnessandbeauty',72.7,0
121,'C954359387','4','M','28007','M1198415165','28007','es_wellnessandbeauty',35.77,0
121,'C1240560903','4','M','28007','M1198415165','28007','es_wellnessandbeauty',30.42,0
121,'C268823556','3','F','28007','M1198415165','28007','es_wellnessandbeauty',124.66,0
121,'C1535009453','4','F','28007','M1198415165','28007','es_wellnessandbeauty',25.14,0
121,'C2074365962','4','M','28007','M1198415165','28007','es_wellnessandbeauty',57.85,0
121,'C382331420','4','F','28007','M1198415165','28007','es_wellnessandbeauty',98.82,0
122,'C1148772789','4','M','28007','M1198415165','28007','es_wellnessandbeauty',38.2,0
122,'C1832119955','4','F','28007','M1198415165','28007','es_wellnessandbeauty',71.15,0
122,'C253956131','6','M','28007','M1198415165','28007','es_wellnessandbeauty',24.38,0
122,'C1239184141','2','F','28007','M1198415165','28007','es_wellnessandbeauty',34.35,0
122,'C2113973089','2','F','28007','M1198415165','28007','es_wellnessandbeauty',86.7,0
123,'C764950264','4','F','28007','M1198415165','28007','es_wellnessandbeauty',21.22,0
123,'C783189419','0','F','28007','M1198415165','28007','es_wellnessandbeauty',114.28,0
123,'C1259389151','3','F','28007','M1198415165','28007','es_wellnessandbeauty',35.16,0
123,'C823680818','3','M','28007','M1198415165','28007','es_wellnessandbeauty',55.18,0
123,'C2113973089','2','F','28007','M1198415165','28007','es_wellnessandbeauty',162.01,0
123,'C1369559766','3','M','28007','M1198415165','28007','es_wellnessandbeauty',118.63,0
124,'C367052603','2','F','28007','M1198415165','28007','es_wellnessandbeauty',133.79,0
124,'C521087514','4','F','28007','M1198415165','28007','es_wellnessandbeauty',125.35,0
124,'C1156399058','5','M','28007','M1198415165','28007','es_wellnessandbeauty',88.43,0
124,'C1555517201','6','F','28007','M1198415165','28007','es_wellnessandbeauty',65.48,0
124,'C586110529','3','F','28007','M1198415165','28007','es_wellnessandbeauty',101.26,0
124,'C1576250855','2','F','28007','M1198415165','28007','es_wellnessandbeauty',21.04,0
124,'C908646797','3','M','28007','M1198415165','28007','es_wellnessandbeauty',84.66,0
124,'C1124718683','0','M','28007','M1198415165','28007','es_wellnessandbeauty',1.15,0
124,'C913841043','3','F','28007','M1198415165','28007','es_wellnessandbeauty',39.55,0
125,'C1151600429','2','M','28007','M1198415165','28007','es_wellnessandbeauty',109.25,0
125,'C49864446','5','M','28007','M1198415165','28007','es_wellnessandbeauty',7.87,0
125,'C609359335','2','F','28007','M1198415165','28007','es_wellnessandbeauty',50.35,0
126,'C375144053','6','F','28007','M1198415165','28007','es_wellnessandbeauty',70.32,0
126,'C688652575','2','M','28007','M1198415165','28007','es_wellnessandbeauty',29.99,0
126,'C553121592','3','F','28007','M1198415165','28007','es_wellnessandbeauty',47.3,0
126,'C879260717','2','M','28007','M1198415165','28007','es_wellnessandbeauty',11.35,0
127,'C2076439645','2','F','28007','M1198415165','28007','es_wellnessandbeauty',39.75,0
127,'C1341583263','2','M','28007','M1198415165','28007','es_wellnessandbeauty',42.81,0
127,'C766302474','4','F','28007','M1198415165','28007','es_wellnessandbeauty',56.89,0
127,'C1255221015','3','F','28007','M1198415165','28007','es_wellnessandbeauty',59.45,0
127,'C290487175','5','M','28007','M1198415165','28007','es_wellnessandbeauty',35.53,0
128,'C1233360048','2','M','28007','M1198415165','28007','es_wellnessandbeauty',84.18,0
128,'C330615170','2','F','28007','M1198415165','28007','es_wellnessandbeauty',47.85,0
128,'C1758950662','4','F','28007','M1198415165','28007','es_wellnessandbeauty',8.9,0
128,'C1506293914','5','M','28007','M1198415165','28007','es_wellnessandbeauty',96.87,0
129,'C2129810887','4','F','28007','M1198415165','28007','es_wellnessandbeauty',6.25,0
129,'C1333401746','3','F','28007','M1198415165','28007','es_wellnessandbeauty',43.22,0
129,'C454240137','5','M','28007','M1198415165','28007','es_wellnessandbeauty',198.09,0
129,'C2015444413','2','F','28007','M1198415165','28007','es_wellnessandbeauty',87.36,0
129,'C194301248','2','M','28007','M1198415165','28007','es_wellnessandbeauty',24.39,0
129,'C582479974','2','M','28007','M1198415165','28007','es_wellnessandbeauty',127.36,0
129,'C1142956269','4','M','28007','M1198415165','28007','es_wellnessandbeauty',73.13,0
129,'C1642125108','3','M','28007','M1198415165','28007','es_wellnessandbeauty',140.81,0
130,'C301422123','3','M','28007','M1198415165','28007','es_wellnessandbeauty',67.98,0
130,'C810002129','2','F','28007','M1198415165','28007','es_wellnessandbeauty',40.22,0
130,'C428728055','1','F','28007','M1198415165','28007','es_wellnessandbeauty',59.39,0
130,'C1754160937','4','F','28007','M1198415165','28007','es_wellnessandbeauty',22.55,0
130,'C909053762','6','M','28007','M1198415165','28007','es_wellnessandbeauty',15.62,0
130,'C897612698','4','M','28007','M1198415165','28007','es_wellnessandbeauty',25.74,0
130,'C967956630','3','M','28007','M1198415165','28007','es_wellnessandbeauty',66.19,0
130,'C903333805','3','F','28007','M1198415165','28007','es_wellnessandbeauty',43.65,0
131,'C1686098746','0','M','28007','M1198415165','28007','es_wellnessandbeauty',17.57,0
131,'C1239184141','2','F','28007','M1198415165','28007','es_wellnessandbeauty',82.71,0
131,'C1401244511','3','M','28007','M1198415165','28007','es_wellnessandbeauty',58.46,0
131,'C1240560903','4','M','28007','M1198415165','28007','es_wellnessandbeauty',105.95,0
131,'C699081415','3','F','28007','M1198415165','28007','es_wellnessandbeauty',62.27,0
132,'C616715154','2','F','28007','M1198415165','28007','es_wellnessandbeauty',145.71,0
133,'C2014915363','2','M','28007','M1198415165','28007','es_wellnessandbeauty',0.46,0
133,'C946935568','4','F','28007','M1198415165','28007','es_wellnessandbeauty',101.29,0
